0,0.7024170467938982,
1,0.6446342738685106,
2,0.6525937491283881,
3,0.6393186275728608,
4,0.6313498387105937,
5,0.6289551367995737,
6,0.634736224294741,
7,0.6319568479810206,
8,0.6260210767705066,
9,0.6241389685577832,
10,0.6222008978652722,
11,0.6240525679209651,
12,0.6190538264552531,
13,0.6148681073996427,
14,0.6141708521354319,
15,0.6136403846055581,
16,0.6115043188348953,
17,0.6085235496490937,
18,0.6046969578363287,
19,0.6026141737890017,
20,0.5981301233905607,
21,0.5981156012621035,
22,0.5939573948001855,
23,0.5920117288540958,
24,0.5867298206377739,
25,0.5814130405148552,
26,0.5808804040840028,
27,0.5744155190141439,
28,0.5677154829507896,
29,0.5606512462180466,
30,0.5548904926280194,
31,0.5480516405581576,
32,0.5434456533423754,
33,0.5369088734006746,
34,0.5237154852315008,
35,0.5126693177062925,
36,0.5080711448193711,
37,0.5044812679077552,
38,0.5194309718304048,
39,0.5245279122807227,
40,0.48777821791006476,
41,0.5253037524513422,
42,0.4632049573904861,
43,0.499560389176258,
44,0.4466656277564752,
45,0.483092970380145,
46,0.43875648137902673,
47,0.46774882271540835,
48,0.42560659019337915,
49,0.4426833264413561,
50,0.4148497515685094,
51,0.4201212936821434,
