0,0.679938,0.688814
1,0.669736,0.685877
2,0.656837,0.683034
3,0.646953,0.680736
4,0.635214,0.677324
5,0.627371,0.675022
6,0.617536,0.673526
7,0.610542,0.671602
8,0.601041,0.669536
9,0.591762,0.668976
10,0.580855,0.666868
11,0.575394,0.666177
12,0.566725,0.665684
13,0.563001,0.664841
14,0.556672,0.663505
15,0.55261,0.662497
16,0.548087,0.661973
17,0.542873,0.660602
18,0.536032,0.659511
19,0.529084,0.659321
20,0.52691,0.659224
21,0.521848,0.659749
22,0.51518,0.658348
23,0.509802,0.656994
24,0.506319,0.655264
25,0.49834,0.653327
26,0.493774,0.653796
27,0.486963,0.652882
28,0.484514,0.652465
29,0.480798,0.652556
30,0.475971,0.652404
31,0.469601,0.652591
32,0.464223,0.653401
33,0.462446,0.653191
34,0.459082,0.653755
35,0.454734,0.652397
36,0.448813,0.651745
37,0.442588,0.650903
38,0.439774,0.650472
39,0.436468,0.650259
40,0.43166,0.649941
41,0.429306,0.648903
42,0.425521,0.648791
43,0.420887,0.648885
44,0.418088,0.649512
45,0.414379,0.649509
46,0.411151,0.649387
47,0.407162,0.649042
48,0.401129,0.64794
49,0.395947,0.648734
50,0.392031,0.64797
51,0.389258,0.646872
52,0.387139,0.646054
53,0.383836,0.646478
54,0.381588,0.647167
55,0.378933,0.646511
56,0.373577,0.646594
57,0.370772,0.648262
58,0.367486,0.648792
59,0.365464,0.649239
60,0.363938,0.649164
61,0.360941,0.64998
62,0.358301,0.648793
63,0.355873,0.649501
64,0.35225,0.648701
65,0.350747,0.648686
66,0.348593,0.649998
67,0.345437,0.649682
68,0.34413,0.64891
69,0.342159,0.649011
70,0.340292,0.649648
71,0.336296,0.64959
72,0.332146,0.650109
73,0.329146,0.650404
74,0.327385,0.650392
75,0.32682,0.650723
76,0.324104,0.650975
77,0.322315,0.651335
78,0.319992,0.651961
79,0.315852,0.651532
80,0.314294,0.650862
81,0.311872,0.651046
82,0.310122,0.652501
83,0.30797,0.652939
84,0.303417,0.652002
85,0.302183,0.6524
86,0.300101,0.652422
87,0.298943,0.651778
88,0.296461,0.653082
89,0.294264,0.653376
90,0.290022,0.65459
91,0.288765,0.654505
92,0.28592,0.655506
93,0.284306,0.654908
94,0.282856,0.655083
95,0.280055,0.654607
96,0.279252,0.65524
97,0.276516,0.655783
98,0.276157,0.655858
99,0.274096,0.656085
100,0.272408,0.656777
101,0.270238,0.656464
102,0.268238,0.656771
