0,0.6764705905055128,
1,0.640342940524395,
2,0.6223920466793071,
3,0.6144429515601977,
4,0.6079899204716808,
5,0.6029212165959723,
6,0.5995102328022627,
7,0.593136211439338,
8,0.5888907502663561,
9,0.5895230651581744,
10,0.5806316755492836,
11,0.5821265640443902,
12,0.5743236843467954,
13,0.5822779675346467,
14,0.5766882423150091,
15,0.5650986505364004,
16,0.5564849094394811,
17,0.5489514030878068,
18,0.5588204472226711,
19,0.5616454657420746,
20,0.5473857406137962,
21,0.546884963503584,
22,0.5524837391389552,
23,0.543301340787912,
24,0.5432612939034479,
25,0.5414318771281824,
26,0.5365740461479149,
27,0.5303346686943685,
28,0.5205696708486786,
29,0.5230645031555243,
30,0.5211094939551104,
31,0.5264638871355506,
32,0.5222029152683628,
33,0.5271549096999432,
34,0.5170204886539574,
35,0.5147095646191329,
36,0.5149419934273082,
37,0.5135413917154688,
38,0.5049512888343949,
39,0.5048416271696442,
40,0.5068076361120512,
41,0.505191611504368,
42,0.5034787310613106,
43,0.5028494979555365,
44,0.5026085747982986,
45,0.5096749316334065,
46,0.4941464995608487,
47,0.49699117016768285,
48,0.49644457735371195,
49,0.49744906834754515,
50,0.49506520247456753,
51,0.4909383027478953,
52,0.4932005942076695,
53,0.4930278495242771,
54,0.49560311748754377,
55,0.48528840424133324,
56,0.507900370735019,
57,0.4945096614768533,
58,0.4910454890710784,
59,0.49134731492393574,
60,0.48375003639583036,
61,0.480263227830195,
62,0.4871733081731757,
63,0.4823995824611772,
